OrderID,OrderDate,Product,Category,Region,Quantity,UnitPrice,TotalSales,Month
100426,2023-06-10,Tablet,Electronics,West,6,30000,180000,45078
100427,2025-05-04,Headphones,Electronics,North,3,1500,4500,45778
100428,2025-07-29,Printer,Electronics,North,1,18000,18000,45839
100429,2025-02-08,Tablet,Electronics,West,3,30000,90000,45689
100430,2024-10-16,Mobile,Electronics,North,8,20000,160000,45566
100431,2025-06-24,Laptop,Electronics,North,6,55000,330000,45809
100432,2023-11-16,Printer,Electronics,East,4,18000,72000,45231
100433,2025-03-27,Laptop,Electronics,South,6,55000,330000,45717
100434,2025-01-09,Printer,Electronics,South,2,18000,36000,45658
100435,2025-08-13,Printer,Electronics,West,1,18000,18000,45870
100436,2024-08-19,Headphones,Electronics,South,4,1500,6000,45505
100437,2024-05-08,Office Chair,Furniture,West,8,8000,64000,45413
100438,2024-09-13,Tablet,Electronics,South,5,30000,150000,45536
100439,2025-02-08,Mobile,Electronics,West,6,20000,120000,45689
100440,2023-01-15,Mobile,Electronics,South,8,20000,160000,44927
100441,2025-08-16,Office Chair,Furniture,South,7,8000,56000,45870
100442,2025-02-04,Monitor,Electronics,East,2,22000,44000,45689
100443,2025-09-14,Monitor,Electronics,East,2,22000,44000,45901
100444,2023-03-22,Office Chair,Furniture,North,6,8000,48000,44986
100445,2024-04-20,Laptop,Electronics,North,4,55000,220000,45383
100446,2023-03-12,Table,Furniture,West,7,12000,84000,44986
100447,2025-03-03,Mobile,Electronics,North,8,20000,160000,45717
100448,2024-07-12,Headphones,Electronics,North,8,1500,12000,45474
100449,2025-05-05,Office Chair,Furniture,East,2,8000,16000,45778
100450,2024-05-19,Office Chair,Furniture,South,8,8000,64000,45413
100451,2025-05-06,Headphones,Electronics,East,6,1500,9000,45778
100452,2023-01-05,Bed,Furniture,North,8,35000,280000,44927
100453,2025-01-27,Monitor,Electronics,North,7,22000,154000,45658
100454,2025-07-26,Printer,Electronics,South,3,18000,54000,45839
100455,2025-07-30,Table,Furniture,East,7,12000,84000,45839
100456,2023-01-19,Sofa,Furniture,South,4,40000,160000,44927
100457,2024-04-27,Bed,Furniture,North,4,35000,140000,45383
100458,2024-08-05,Monitor,Electronics,South,6,22000,132000,45505
100459,2023-10-22,Tablet,Electronics,South,2,30000,60000,45200
100460,2025-01-25,Laptop,Electronics,East,5,55000,275000,45658
100461,2025-03-23,Office Chair,Furniture,North,4,8000,32000,45717
100462,2024-09-29,Office Chair,Furniture,South,6,8000,48000,45536
100463,2024-07-27,Table,Furniture,East,1,12000,12000,45474
100464,2025-09-04,Tablet,Electronics,West,4,30000,120000,45901
100465,2024-04-19,Printer,Electronics,East,7,18000,126000,45383
100466,2023-03-19,Mobile,Electronics,East,1,20000,20000,44986
100467,2024-01-02,Tablet,Electronics,West,4,30000,120000,45292
100468,2024-09-19,Bed,Furniture,South,7,35000,245000,45536
100469,2024-12-15,Sofa,Furniture,North,3,40000,120000,45627
100470,2025-06-12,Sofa,Furniture,North,1,40000,40000,45809
100471,2023-03-02,Headphones,Electronics,North,7,1500,10500,44986
100472,2024-02-24,Laptop,Electronics,East,4,55000,220000,45323
100473,2024-11-20,Tablet,Electronics,West,3,30000,90000,45597
100474,2023-05-19,Tablet,Electronics,South,6,30000,180000,45047
100475,2023-02-27,Laptop,Electronics,North,4,55000,220000,44958
100476,2023-01-08,Mobile,Electronics,North,2,20000,40000,44927
100477,2023-09-06,Table,Furniture,East,3,12000,36000,45170
100478,2024-11-15,Monitor,Electronics,East,3,22000,66000,45597
100479,2023-02-17,Mobile,Electronics,South,6,20000,120000,44958
100480,2024-07-06,Bed,Furniture,South,4,35000,140000,45474
100481,2024-06-05,Table,Furniture,North,1,12000,12000,45444
100482,2025-05-20,Headphones,Electronics,North,4,1500,6000,45778
100483,2024-10-20,Office Chair,Furniture,North,6,8000,48000,45566
100484,2025-12-24,Laptop,Electronics,East,1,55000,55000,45992
100485,2023-04-07,Bed,Furniture,South,6,35000,210000,45017
100486,2024-03-10,Headphones,Electronics,East,3,1500,4500,45352
100487,2024-06-24,Printer,Electronics,North,1,18000,18000,45444
100488,2025-07-26,Sofa,Furniture,North,5,40000,200000,45839
100489,2023-12-18,Sofa,Furniture,North,1,40000,40000,45261
100490,2024-08-11,Mobile,Electronics,South,3,20000,60000,45505
100491,2025-03-09,Headphones,Electronics,South,4,1500,6000,45717
100492,2024-11-23,Tablet,Electronics,West,5,30000,150000,45597
100493,2025-05-04,Headphones,Electronics,East,2,1500,3000,45778
100494,2023-07-03,Mobile,Electronics,North,3,20000,60000,45108
100495,2024-10-22,Printer,Electronics,North,3,18000,54000,45566
100496,2024-02-18,Laptop,Electronics,East,4,55000,220000,45323
100497,2024-07-29,Table,Furniture,West,3,12000,36000,45474
100498,2023-07-12,Headphones,Electronics,North,7,1500,10500,45108
100499,2025-06-19,Headphones,Electronics,East,7,1500,10500,45809
100500,2025-07-30,Office Chair,Furniture,North,2,8000,16000,45839
100501,2023-08-01,Sofa,Furniture,West,1,40000,40000,45139
100502,2024-12-26,Sofa,Furniture,East,2,40000,80000,45627
100503,2023-07-29,Tablet,Electronics,East,1,30000,30000,45108
100504,2025-05-27,Tablet,Electronics,South,5,30000,150000,45778
100505,2025-05-09,Headphones,Electronics,South,4,1500,6000,45778
100506,2023-06-24,Laptop,Electronics,East,8,55000,440000,45078
100507,2023-04-01,Office Chair,Furniture,North,2,8000,16000,45017
100508,2025-09-08,Table,Furniture,East,8,12000,96000,45901
100509,2024-07-20,Mobile,Electronics,East,1,20000,20000,45474
100510,2023-03-16,Headphones,Electronics,North,4,1500,6000,44986
100511,2025-06-15,Bed,Furniture,North,4,35000,140000,45809
100512,2025-05-21,Monitor,Electronics,South,3,22000,66000,45778
100513,2023-09-01,Table,Furniture,North,5,12000,60000,45170
100514,2023-07-03,Headphones,Electronics,North,2,1500,3000,45108
100515,2025-03-18,Tablet,Electronics,West,2,30000,60000,45717
100516,2025-03-16,Monitor,Electronics,North,7,22000,154000,45717
100517,2023-06-30,Mobile,Electronics,South,8,20000,160000,45078
100518,2025-09-04,Mobile,Electronics,North,3,20000,60000,45901
100519,2024-08-07,Headphones,Electronics,South,6,1500,9000,45505
100520,2025-02-11,Bed,Furniture,West,1,35000,35000,45689
100521,2023-08-24,Table,Furniture,West,4,12000,48000,45139
100522,2023-12-29,Monitor,Electronics,North,4,22000,88000,45261
100523,2025-03-16,Headphones,Electronics,South,5,1500,7500,45717
100524,2024-01-14,Headphones,Electronics,West,5,1500,7500,45292
100525,2024-02-16,Laptop,Electronics,North,4,55000,220000,45323
100526,2023-06-09,Laptop,Electronics,North,7,55000,385000,45078
100527,2023-05-06,Office Chair,Furniture,North,5,8000,40000,45047
100528,2023-03-26,Mobile,Electronics,East,1,20000,20000,44986
100529,2023-12-15,Mobile,Electronics,West,8,20000,160000,45261
100530,2024-02-12,Laptop,Electronics,South,2,55000,110000,45323
100531,2024-06-12,Bed,Furniture,South,2,35000,70000,45444
100532,2025-03-23,Monitor,Electronics,South,5,22000,110000,45717
100533,2024-08-18,Mobile,Electronics,North,7,20000,140000,45505
100534,2023-05-19,Sofa,Furniture,South,3,40000,120000,45047
100535,2024-03-29,Table,Furniture,South,7,12000,84000,45352
100536,2025-09-02,Office Chair,Furniture,East,7,8000,56000,45901
100537,2025-07-14,Sofa,Furniture,East,2,40000,80000,45839
100538,2025-03-20,Mobile,Electronics,South,6,20000,120000,45717
100539,2023-02-24,Laptop,Electronics,East,3,55000,165000,44958
100540,2024-01-07,Sofa,Furniture,North,8,40000,320000,45292
100541,2025-03-01,Mobile,Electronics,East,2,20000,40000,45717
100542,2024-01-10,Bed,Furniture,East,8,35000,280000,45292
100543,2023-02-28,Bed,Furniture,North,8,35000,280000,44958
100544,2023-12-29,Printer,Electronics,East,2,18000,36000,45261
100545,2025-12-21,Monitor,Electronics,North,2,22000,44000,45992
100546,2025-02-13,Tablet,Electronics,West,3,30000,90000,45689
100547,2024-10-25,Table,Furniture,North,2,12000,24000,45566
100548,2024-11-11,Sofa,Furniture,East,5,40000,200000,45597
100549,2025-09-13,Mobile,Electronics,East,7,20000,140000,45901
100550,2024-04-03,Table,Furniture,West,2,12000,24000,45383
100551,2024-08-09,Headphones,Electronics,South,4,1500,6000,45505
100552,2024-04-04,Sofa,Furniture,South,8,40000,320000,45383
100553,2024-04-05,Headphones,Electronics,North,7,1500,10500,45383
100554,2023-05-03,Bed,Furniture,West,3,35000,105000,45047
100555,2023-06-14,Laptop,Electronics,South,6,55000,330000,45078
100556,2024-05-26,Bed,Furniture,East,5,35000,175000,45413
100557,2024-05-20,Printer,Electronics,West,5,18000,90000,45413
100558,2024-10-13,Mobile,Electronics,South,6,20000,120000,45566
100559,2023-11-03,Printer,Electronics,North,6,18000,108000,45231
100560,2023-11-15,Monitor,Electronics,South,5,22000,110000,45231
100561,2025-05-22,Printer,Electronics,North,2,18000,36000,45778
100562,2025-05-05,Printer,Electronics,East,5,18000,90000,45778
100563,2025-08-21,Mobile,Electronics,South,2,20000,40000,45870
100564,2025-06-14,Office Chair,Furniture,West,3,8000,24000,45809
100565,2023-06-28,Printer,Electronics,South,7,18000,126000,45078
100566,2024-06-14,Mobile,Electronics,North,8,20000,160000,45444
100567,2024-10-22,Office Chair,Furniture,West,2,8000,16000,45566
100568,2024-06-07,Printer,Electronics,North,7,18000,126000,45444
100569,2023-02-15,Table,Furniture,East,2,12000,24000,44958
100570,2023-04-24,Tablet,Electronics,West,8,30000,240000,45017
100571,2025-01-05,Monitor,Electronics,South,5,22000,110000,45658
100572,2023-04-09,Printer,Electronics,East,4,18000,72000,45017
100573,2023-09-04,Monitor,Electronics,West,3,22000,66000,45170
100574,2023-04-02,Tablet,Electronics,West,7,30000,210000,45017
100575,2025-08-10,Headphones,Electronics,South,3,1500,4500,45870
100576,2024-07-26,Printer,Electronics,North,2,18000,36000,45474
100577,2025-11-13,Laptop,Electronics,North,5,55000,275000,45962
100578,2023-07-11,Mobile,Electronics,West,5,20000,100000,45108
100579,2025-04-05,Printer,Electronics,South,6,18000,108000,45748
100580,2023-01-12,Table,Furniture,East,8,12000,96000,44927
100581,2023-06-05,Headphones,Electronics,East,7,1500,10500,45078
100582,2024-01-15,Monitor,Electronics,North,2,22000,44000,45292
100583,2025-08-07,Table,Furniture,West,8,12000,96000,45870
100584,2025-07-01,Office Chair,Furniture,West,6,8000,48000,45839
100585,2024-01-05,Laptop,Electronics,North,5,55000,275000,45292
100586,2024-10-16,Bed,Furniture,West,7,35000,245000,45566
100587,2023-03-02,Printer,Electronics,South,3,18000,54000,44986
100588,2024-05-09,Headphones,Electronics,North,6,1500,9000,45413
100589,2024-02-06,Table,Furniture,North,2,12000,24000,45323
100590,2023-10-12,Table,Furniture,North,6,12000,72000,45200
100591,2024-05-29,Mobile,Electronics,North,3,20000,60000,45413
100592,2024-06-20,Laptop,Electronics,East,2,55000,110000,45444
100593,2025-03-30,Office Chair,Furniture,West,4,8000,32000,45717
100594,2024-08-27,Tablet,Electronics,South,4,30000,120000,45505
100595,2024-11-15,Bed,Furniture,East,2,35000,70000,45597
100596,2023-10-14,Monitor,Electronics,West,4,22000,88000,45200
100597,2025-04-20,Table,Furniture,South,7,12000,84000,45748
100598,2023-03-19,Bed,Furniture,West,5,35000,175000,44986
100599,2024-03-29,Office Chair,Furniture,South,2,8000,16000,45352
100600,2025-11-02,Tablet,Electronics,North,3,30000,90000,45962
100601,2023-08-03,Headphones,Electronics,East,4,1500,6000,45139
100602,2024-05-24,Office Chair,Furniture,West,6,8000,48000,45413
100603,2025-05-03,Printer,Electronics,East,1,18000,18000,45778
100604,2024-10-14,Monitor,Electronics,West,6,22000,132000,45566
100605,2023-02-09,Monitor,Electronics,West,4,22000,88000,44958
100606,2025-10-14,Monitor,Electronics,North,4,22000,88000,45931
100607,2023-08-03,Table,Furniture,West,7,12000,84000,45139
100608,2023-12-01,Printer,Electronics,West,8,18000,144000,45261
100609,2024-10-03,Office Chair,Furniture,West,5,8000,40000,45566
100610,2025-01-24,Sofa,Furniture,South,7,40000,280000,45658
100611,2024-03-17,Office Chair,Furniture,South,4,8000,32000,45352
100612,2025-05-28,Monitor,Electronics,South,4,22000,88000,45778
100613,2023-11-11,Bed,Furniture,North,4,35000,140000,45231
100614,2024-09-25,Monitor,Electronics,East,7,22000,154000,45536
100615,2025-06-11,Headphones,Electronics,South,2,1500,3000,45809
100616,2024-04-04,Printer,Electronics,West,1,18000,18000,45383
100617,2023-02-05,Monitor,Electronics,East,4,22000,88000,44958
100618,2025-02-27,Laptop,Electronics,West,1,55000,55000,45689
100619,2024-03-15,Laptop,Electronics,North,4,55000,220000,45352
100620,2023-05-08,Sofa,Furniture,South,1,40000,40000,45047
100621,2023-01-21,Laptop,Electronics,East,4,55000,220000,44927
100622,2023-06-01,Printer,Electronics,East,3,18000,54000,45078
100623,2025-06-27,Table,Furniture,West,3,12000,36000,45809
100624,2023-05-04,Office Chair,Furniture,East,2,8000,16000,45047
100625,2025-01-05,Office Chair,Furniture,East,6,8000,48000,45658
100626,2023-09-04,Headphones,Electronics,North,6,1500,9000,45170
100627,2025-12-28,Sofa,Furniture,East,6,40000,240000,45992
100628,2023-04-22,Office Chair,Furniture,South,5,8000,40000,45017
100629,2023-08-11,Headphones,Electronics,South,2,1500,3000,45139
100630,2024-12-24,Printer,Electronics,North,6,18000,108000,45627
100631,2024-05-16,Mobile,Electronics,West,8,20000,160000,45413
100632,2024-02-27,Tablet,Electronics,West,8,30000,240000,45323
100633,2025-11-30,Monitor,Electronics,West,3,22000,66000,45962
100634,2025-08-09,Tablet,Electronics,South,5,30000,150000,45870
100635,2025-04-17,Office Chair,Furniture,South,5,8000,40000,45748
100636,2023-09-09,Bed,Furniture,East,7,35000,245000,45170
100637,2024-10-31,Printer,Electronics,East,1,18000,18000,45566
100638,2023-06-29,Bed,Furniture,West,2,35000,70000,45078
100639,2023-12-22,Monitor,Electronics,North,6,22000,132000,45261
100640,2024-06-15,Office Chair,Furniture,East,3,8000,24000,45444
100641,2023-05-19,Headphones,Electronics,North,7,1500,10500,45047
100642,2023-06-05,Office Chair,Furniture,West,1,8000,8000,45078
100643,2023-01-08,Table,Furniture,East,2,12000,24000,44927
100644,2023-06-23,Printer,Electronics,West,1,18000,18000,45078
100645,2025-05-13,Table,Furniture,East,4,12000,48000,45778
100646,2024-02-05,Office Chair,Furniture,South,2,8000,16000,45323
100647,2024-12-03,Mobile,Electronics,West,6,20000,120000,45627
100648,2025-05-22,Tablet,Electronics,West,6,30000,180000,45778
100649,2024-09-25,Bed,Furniture,North,7,35000,245000,45536
100650,2023-08-16,Bed,Furniture,North,3,35000,105000,45139
100651,2025-03-02,Headphones,Electronics,East,5,1500,7500,45717
100652,2024-08-31,Table,Furniture,North,3,12000,36000,45505
100653,2025-06-06,Table,Furniture,South,8,12000,96000,45809
100654,2024-08-22,Table,Furniture,North,2,12000,24000,45505
100655,2025-05-05,Headphones,Electronics,West,1,1500,1500,45778
100656,2023-08-22,Headphones,Electronics,South,6,1500,9000,45139
100657,2024-11-29,Mobile,Electronics,South,5,20000,100000,45597
100658,2025-06-28,Office Chair,Furniture,South,5,8000,40000,45809
100659,2024-04-06,Bed,Furniture,West,4,35000,140000,45383
100660,2025-09-06,Mobile,Electronics,North,2,20000,40000,45901
100661,2023-02-06,Table,Furniture,South,2,12000,24000,44958
100662,2023-11-21,Mobile,Electronics,East,7,20000,140000,45231
100663,2025-06-06,Monitor,Electronics,East,3,22000,66000,45809
100664,2023-07-11,Table,Furniture,South,1,12000,12000,45108
100665,2024-11-03,Table,Furniture,West,3,12000,36000,45597
100666,2023-08-07,Table,Furniture,North,6,12000,72000,45139
100667,2025-04-08,Tablet,Electronics,North,2,30000,60000,45748
100668,2024-09-09,Headphones,Electronics,South,2,1500,3000,45536
100669,2023-07-30,Monitor,Electronics,South,1,22000,22000,45108
100670,2024-06-02,Headphones,Electronics,West,1,1500,1500,45444
100671,2025-05-16,Headphones,Electronics,East,2,1500,3000,45778
100672,2023-07-07,Monitor,Electronics,South,7,22000,154000,45108
100673,2024-04-18,Sofa,Furniture,South,3,40000,120000,45383
100674,2023-12-27,Sofa,Furniture,West,2,40000,80000,45261
100675,2024-12-24,Laptop,Electronics,West,2,55000,110000,45627
100676,2023-11-15,Sofa,Furniture,West,6,40000,240000,45231
100677,2024-01-04,Printer,Electronics,South,8,18000,144000,45292
100678,2023-07-25,Mobile,Electronics,East,2,20000,40000,45108
100679,2025-08-04,Headphones,Electronics,West,6,1500,9000,45870
100680,2025-03-01,Sofa,Furniture,West,8,40000,320000,45717
100681,2024-05-21,Monitor,Electronics,North,3,22000,66000,45413
100682,2023-05-25,Laptop,Electronics,South,5,55000,275000,45047
100683,2024-07-08,Tablet,Electronics,North,1,30000,30000,45474
100684,2024-10-04,Laptop,Electronics,East,6,55000,330000,45566
100685,2024-10-18,Office Chair,Furniture,North,3,8000,24000,45566
100686,2023-02-16,Sofa,Furniture,East,7,40000,280000,44958
100687,2023-03-12,Headphones,Electronics,South,8,1500,12000,44986
100688,2024-08-29,Bed,Furniture,West,7,35000,245000,45505
100689,2024-04-21,Headphones,Electronics,West,4,1500,6000,45383
100690,2025-01-05,Office Chair,Furniture,West,5,8000,40000,45658
100691,2025-05-28,Laptop,Electronics,West,7,55000,385000,45778
100692,2023-08-07,Bed,Furniture,West,5,35000,175000,45139
100693,2025-03-18,Table,Furniture,North,5,12000,60000,45717
100694,2025-06-03,Monitor,Electronics,East,5,22000,110000,45809
100695,2025-04-29,Table,Furniture,West,2,12000,24000,45748
100696,2024-03-28,Office Chair,Furniture,South,2,8000,16000,45352
100697,2023-01-18,Printer,Electronics,East,4,18000,72000,44927
100698,2023-06-29,Headphones,Electronics,West,7,1500,10500,45078
100699,2023-12-12,Printer,Electronics,South,6,18000,108000,45261
100700,2025-01-01,Monitor,Electronics,West,8,22000,176000,45658
100701,2023-02-10,Headphones,Electronics,North,1,1500,1500,44958
100702,2025-11-10,Monitor,Electronics,West,1,22000,22000,45962
100703,2025-10-06,Bed,Furniture,East,7,35000,245000,45931
100704,2024-05-07,Sofa,Furniture,West,7,40000,280000,45413
100705,2023-10-09,Tablet,Electronics,East,1,30000,30000,45200
100706,2025-12-05,Monitor,Electronics,West,2,22000,44000,45992
100707,2024-06-12,Sofa,Furniture,South,5,40000,200000,45444
